point_id,s_m,distance_from_inlet_mm,radius_nominal_m,pressure_absolute_Pa,pressure_gauge_Pa,pressure_gauge_mmHg,flow_m3_s,flow_mL_s,area_m2,velocity_m_s
12,0.01076781302690505,10.76781302690505,0.0008262707214182875,100416.5497097605,416.5497097604821,3.124379772196081,1.018408485632311e-06,1.018408485632311,2.151544509588379e-06,0.4733385360845506
13,0.01166513077914714,11.66513077914714,0.000812602321652416,100394.4352717731,394.435271773109,2.958507845983571,1.019195013039471e-06,1.019195013039471,2.080605780323904e-06,0.4898551689060499
14,0.01256244853138922,12.56244853138922,0.000838655559145154,100391.3637356322,391.3637356322142,2.93546943024755,1.019156558902898e-06,1.019156558902898,2.216108159363384e-06,0.4598859594991589
15,0.01345976628363131,13.45976628363131,0.001408516884480963,100301.9120546338,301.9120546337945,2.264526644424696,1.034970941849252e-06,1.034970941849251,6.246788863373881e-06,0.1656804771997696
16,0.0143570840358734,14.3570840358734,0.001600981834623347,100310.0221990625,310.0221990624559,2.325357730388166,1.039248631326085e-06,1.039248631326085,8.071084754600464e-06,0.1287619511316295
17,0.01525440178811549,15.25440178811549,0.001314842831149423,100287.2211508519,287.2211508518667,2.154335803965518,1.036793425459504e-06,1.036793425459504,5.442928141606251e-06,0.1904844972329583
18,0.01615171954035757,16.15171954035757,0.00126423257519591,100284.2810398491,284.2810398491274,2.132283157835356,1.038517756156923e-06,1.038517756156923,5.031868721421268e-06,0.2063880881609319
19,0.01704903729259966,17.04903729259966,0.001301256856433919,100283.5267729154,283.5267729153857,2.126625690562184,1.038541609754213e-06,1.038541609754213,5.330880618342442e-06,0.1948161465169445
20,0.01794635504484175,17.94635504484175,0.001332713786559838,100282.4852407144,282.4852407144208,2.118813556585049,1.038546536352288e-06,1.038546536352288,5.5916925863595e-06,0.1857302652227943
21,0.01884367279708384,18.84367279708384,0.001287045515974498,100276.6057019948,276.6057019947912,2.074713389390077,1.038511661996444e-06,1.038511661996444,5.214806370857616e-06,0.1991467377084759
22,0.01974099054932592,19.74099054932593,0.001190388737435447,100263.2030476863,263.2030476862565,1.974185214638975,1.038230516865336e-06,1.038230516865336,4.460508622372426e-06,0.2327605719965532
23,0.02063830830156801,20.63830830156801,0.001181530534744288,100258.7631194619,258.7631194618734,1.940883014183137,1.038463540585863e-06,1.038463540585863,4.394224254352873e-06,0.2363246626135518
24,0.0215356260538101,21.5356260538101,0.001138797406218832,100248.9608968857,248.9608968857356,1.867360298353953,1.0384064895407e-06,1.0384064895407,4.081815390654435e-06,0.2543982071813476
25,0.02243294380605219,22.43294380605219,0.001117770224270816,100241.2184227378,241.2184227378311,1.809286966293841,1.038443398584615e-06,1.038443398584615,3.93224254438247e-06,0.2640842770747653
26,0.02333026155829427,23.33026155829427,0.001037018196794874,100219.444626475,219.4446264749859,1.645970063140386,1.038153882483627e-06,1.038153882483627,3.384052703979946e-06,0.306778295540702
27,0.02422757931053636,24.22757931053636,0.000997659302381668,100203.3361900336,203.3361900336313,1.525146853329452,1.038302136173931e-06,1.038302136173931,3.131673297896244e-06,0.3315486903052458
28,0.02512489706277845,25.12489706277845,0.001015484069379475,100199.298132096,199.2981320959952,1.494858927918196,1.038340574578413e-06,1.038340574578413,3.244479411978328e-06,0.3200330432514485
29,0.02602221481502053,26.02221481502053,0.000950839572344457,100171.6606544686,171.6606544686219,1.287560797514652,1.038125352440888e-06,1.038125352440888,2.843958993319462e-06,0.3650282632164765
30,0.02691953256726262,26.91953256726262,0.0009898168761558095,100172.4984830989,172.4984830989415,1.293845029057251,1.038222681825693e-06,1.038222681825693,3.081919342990286e-06,0.3368753757562181
31,0.02781685031950471,27.81685031950471,0.0008876042441058525,100121.455198566,121.4551985659637,0.9109889089726012,1.03753546401927e-06,1.03753546401927,2.477331545096609e-06,0.41881174803286
32,0.0287141680717468,28.7141680717468,0.0009738498056333095,100135.8911658497,135.8911658496654,1.019267568437319,1.037764379746277e-06,1.037764379746277,2.982471857104579e-06,0.3479544825661592
33,0.02961148582398889,29.61148582398889,0.0009317119914537065,100113.2982570358,113.2982570357999,0.8498068158810372,1.037938836014014e-06,1.037938836014014,2.729494383842611e-06,0.3802678368758474
34,0.03050880357623097,30.50880357623097,0.0009841975435574571,100117.00836497,117.0083649699664,0.8776349139700724,1.037899960704471e-06,1.037899960704471,3.045758518438525e-06,0.340768986072448
35,0.03140612132847306,31.40612132847306,0.0009732787306706845,100105.5178582556,105.5178582555527,0.7914490256845176,1.03799501212078e-06,1.03799501212078,2.978296749611454e-06,0.3485197050348857
36,0.03230343908071515,32.30343908071514,0.0007392709867803765,99895.05400307843,-104.9459969215677,-0.7871597129265488,1.030688580854102e-06,1.030688580854102,1.715597095192212e-06,0.6007755776903687
37,0.03320075683295724,33.20075683295724,0.000813364555746495,99949.29211229538,-50.70788770461513,-0.3803404369821509,1.034027788430251e-06,1.034027788430251,2.077567675684001e-06,0.4977108365840853
38,0.03409807458519933,34.09807458519933,0.0009575755933789335,99981.63078108114,-18.36921891885868,-0.1377804729575361,1.033888886096483e-06,1.033888886096483,2.880289732663937e-06,0.3589531196940247
39,0.03499539233744141,34.99539233744141,0.001157187219375695,99995.4941645107,-4.505835489297169,-0.03379654559763871,1.034420815553442e-06,1.034420815553442,4.206708832454014e-06,0.2458978898954289
40,0.0358927100896835,35.8927100896835,0.0012410870647577,100000,0,0,1.035244759512023e-06,1.035244759512023,4.838986060961794e-06,0.2139383636304026
