point_id,s_m,distance_from_inlet_mm,radius_nominal_m,pressure_absolute_Pa,pressure_gauge_Pa,pressure_gauge_mmHg,flow_m3_s,flow_mL_s,area_m2,velocity_m_s
0,0,0,0.001191975701427849,100170.4456953066,170.445695306611,1.278447854351124,1.021374473890887e-06,1.021374473890887,4.469301747136681e-06,0.2285311066454625
1,0.0004055276454345419,0.4055276454345419,0.001194893945493362,100168.9000485466,168.9000485465658,1.266854550217453,1.021374371349763e-06,1.021374371349763,4.491160362933024e-06,0.2274188158802111
2,0.0008110552908690838,0.8110552908690838,0.001191728671827326,100166.7913626307,166.791362630669,1.251038105103781,1.021374339772267e-06,1.021374339772267,4.467327106008682e-06,0.2286320915971101
3,0.001216582936303626,1.216582936303626,0.001168607747780219,100162.6201551405,162.6201551405247,1.219751475915315,1.021373075782203e-06,1.021373075782203,4.295531633722504e-06,0.2377757081599323
4,0.001622110581738164,1.622110581738164,0.001148436936910175,100158.4054324872,158.4054324872413,1.188138456160945,1.021373165070482e-06,1.021373165070482,4.148393865535651e-06,0.2462093037835565
5,0.002027638227172706,2.027638227172706,0.001135089407810303,100154.6966608966,154.6966608965595,1.160320381472368,1.02137363189642e-06,1.02137363189642,4.05241344872239e-06,0.2520408258506485
6,0.002433165872607248,2.433165872607248,0.001126450594077963,100151.3974296012,151.3974296012311,1.135574111624173,1.021373915692159e-06,1.021373915692159,3.990866153767301e-06,0.2559278805053403
7,0.00283869351804179,2.83869351804179,0.001116301782696187,100147.7850158385,147.7850158385118,1.108478780083712,1.021373918953657e-06,1.021373918953657,3.919172170676999e-06,0.2606096070555257
8,0.003244221163476332,3.244221163476332,0.001110181596645667,100144.5854500593,144.5854500593268,1.084480063085339,1.021374130348395e-06,1.021374130348395,3.876222853006199e-06,0.2634972677046441
9,0.003649748808910874,3.649748808910874,0.001039070339031723,100130.4696988051,130.4696988051146,0.9786032213672847,1.021353592746158e-06,1.021353592746158,3.395194286298082e-06,0.3008233129176908
10,0.004055276454345412,4.055276454345412,0.000974836307942407,100112.7723798754,112.7723798753577,0.8458624127900107,1.021348299468087e-06,1.021348299468087,2.987999432037672e-06,0.3418167651090716
11,0.004460804099779954,4.460804099779954,0.0009939387575627315,100113.5072725487,113.507272548668,0.8513745611589194,1.021359858529447e-06,1.021359858529447,3.106266853752982e-06,0.3288062188853251
12,0.004866331745214496,4.866331745214496,0.001002363634511581,100111.6983166751,111.6983166751015,0.8378062762514202,1.021360569402194e-06,1.021360569402194,3.159106198105785e-06,0.323306817136357
13,0.005271859390649038,5.271859390649038,0.001009066832944164,100109.5526934856,109.552693485588,0.8217127788008382,1.021360509191728e-06,1.021360509191728,3.201448342256842e-06,0.3190307637383494
14,0.00567738703608358,5.677387036083579,0.001008639564453851,100105.9029947414,105.9029947413947,0.7943377869000545,1.021360577661546e-06,1.021360577661546,3.198650220452308e-06,0.3193098675325047
15,0.006082914681518121,6.082914681518122,0.000965613205172687,100091.6198457224,91.61984572240908,0.6872053586867665,1.021352540768839e-06,1.021352540768839,2.931262007025692e-06,0.3484344077198477
