point_id,s_m,distance_from_inlet_mm,radius_nominal_m,pressure_absolute_Pa,pressure_gauge_Pa,pressure_gauge_mmHg,flow_m3_s,flow_mL_s,area_m2,velocity_m_s
0,0,0,0.001191975701427849,100167.9382192086,167.938219208605,1.259640236877618,1.021374473889506e-06,1.021374473889506,4.469217750878223e-06,0.228535401681285
1,0.0004055276454345419,0.4055276454345419,0.001194893945493362,100166.3926702298,166.392670229834,1.24804766616382,1.0213744456059e-06,1.0213744456059,4.491075958720344e-06,0.2274231064002964
2,0.0008110552908690838,0.8110552908690838,0.001191728671827326,100164.2842467857,164.2842467857408,1.232233189750581,1.021374454053096e-06,1.021374454053096,4.467243157953197e-06,0.2286364135430532
3,0.001216582936303626,1.216582936303626,0.001168607747780219,100160.1198492007,160.1198492007097,1.200997639051158,1.021373823051794e-06,1.021373823051794,4.295451132075424e-06,0.2377803382353044
4,0.001622110581738164,1.622110581738164,0.001148436936910175,100155.9092106744,155.9092106744065,1.169415252768436,1.021373833015558e-06,1.021373833015558,4.148316247149948e-06,0.2462140714859594
5,0.002027638227172706,2.027638227172706,0.001135089407810303,100152.2018615493,152.2018615492852,1.141607847449013,1.021374011272135e-06,1.021374011272135,4.052337668242257e-06,0.2520456326439438
6,0.002433165872607248,2.433165872607248,0.001126450594077963,100148.9031483309,148.9031483309227,1.116865463497638,1.021374107155207e-06,1.021374107155207,3.990791538663497e-06,0.2559327134146308
7,0.00283869351804179,2.83869351804179,0.001116301782696187,100145.2919392018,145.2919392018084,1.089779167452294,1.021374057207893e-06,1.021374057207893,3.919098930293398e-06,0.260614512514687
8,0.003244221163476332,3.244221163476332,0.001110181596645667,100142.0925155713,142.0925155713194,1.065781516656825,1.021374094953565e-06,1.021374094953565,3.876150418515546e-06,0.2635021824958599
9,0.003649748808910874,3.649748808910874,0.001039070339031723,100128.0691519006,128.0691519005632,0.9605976388040388,1.021363875906657e-06,1.021363875906657,3.395133188848677e-06,0.3008317550750558
