"U:0","U:1","U:2","p","Cell Type"
1.07914999e-01,-1.27862006e-01,-2.89057009e-03,2.94400990e-01,5
1.07914999e-01,-1.27862006e-01,-2.89057009e-03,2.94400990e-01,5
1.02994002e-01,-1.24508001e-01,-4.99058003e-03,2.96557009e-01,5
1.02994002e-01,-1.24508001e-01,-4.99058003e-03,2.96557009e-01,5
1.54990003e-01,-1.96401000e-01,-8.88243038e-03,2.96427995e-01,5
1.54990003e-01,-1.96401000e-01,-8.88243038e-03,2.96427995e-01,5
3.91950011e-02,-3.78854983e-02,-2.45404989e-03,2.95982987e-01,5
3.91950011e-02,-3.78854983e-02,-2.45404989e-03,2.95982987e-01,5
3.64473015e-02,-2.92185005e-02,-2.08218000e-03,2.96234012e-01,5
3.64473015e-02,-2.92185005e-02,-2.08218000e-03,2.96234012e-01,5
3.61601003e-02,-3.15907001e-02,-2.40502995e-03,2.97439992e-01,5
3.61601003e-02,-3.15907001e-02,-2.40502995e-03,2.97439992e-01,5
4.12697010e-02,-4.43392992e-02,9.86887972e-05,2.94735014e-01,5
4.12697010e-02,-4.43392992e-02,9.86887972e-05,2.94735014e-01,5
3.82202007e-02,-4.29936983e-02,-1.27577002e-03,2.96503007e-01,5
3.82202007e-02,-4.29936983e-02,-1.27577002e-03,2.96503007e-01,5
1.73751991e-02,-8.98152962e-03,-2.29201000e-03,3.24690014e-01,5
1.73751991e-02,-8.98152962e-03,-2.29201000e-03,3.24690014e-01,5
1.67219993e-02,-8.64940975e-03,-1.08386006e-03,3.24725002e-01,5
1.67219993e-02,-8.64940975e-03,-1.08386006e-03,3.24725002e-01,5
2.88044997e-02,-2.01130994e-02,3.29594011e-03,3.23161989e-01,5
2.88044997e-02,-2.01130994e-02,3.29594011e-03,3.23161989e-01,5
3.31744999e-02,-2.52585001e-02,3.43084009e-03,3.23161006e-01,5
3.31744999e-02,-2.52585001e-02,3.43084009e-03,3.23161006e-01,5
8.65701027e-03,-4.46680980e-03,4.20369004e-04,3.24561000e-01,5
8.65701027e-03,-4.46680980e-03,4.20369004e-04,3.24561000e-01,5
3.67554985e-02,-2.64947992e-02,4.18662978e-03,3.23540002e-01,5
4.86094989e-02,-2.75568999e-02,3.58110992e-03,3.21707010e-01,5
4.86094989e-02,-2.75568999e-02,3.58110992e-03,3.21707010e-01,5
3.96419019e-02,-2.44533997e-02,4.42122016e-03,3.22856992e-01,5
3.96419019e-02,-2.44533997e-02,4.42122016e-03,3.22856992e-01,5
5.89855984e-02,-3.43439989e-02,5.15133981e-03,3.22062999e-01,5
5.89855984e-02,-3.43439989e-02,5.15133981e-03,3.22062999e-01,5
3.39873992e-02,-1.85883995e-02,1.92274002e-03,3.22777987e-01,5
3.39873992e-02,-1.85883995e-02,1.92274002e-03,3.22777987e-01,5
3.39873992e-02,-1.85883995e-02,1.92274002e-03,3.22777987e-01,5
8.44938979e-02,-6.52695969e-02,5.99757023e-03,3.21563989e-01,5
6.87642023e-02,-4.56572995e-02,8.89035966e-03,3.21622014e-01,5
6.87642023e-02,-4.56572995e-02,8.89035966e-03,3.21622014e-01,5
4.19925004e-02,-2.09877994e-02,8.64671019e-04,3.21606994e-01,5
4.19925004e-02,-2.09877994e-02,8.64671019e-04,3.21606994e-01,5
4.19925004e-02,-2.09877994e-02,8.64671019e-04,3.21606994e-01,5
1.12619996e-02,-4.92369011e-03,7.25176011e-04,3.23464990e-01,5
2.34409999e-02,-1.11996001e-02,6.07925991e-04,3.22908998e-01,5
2.34409999e-02,-1.11996001e-02,6.07925991e-04,3.22908998e-01,5
2.86308005e-02,-1.17923999e-02,-4.03581013e-04,3.22046012e-01,5
2.86308005e-02,-1.17923999e-02,-4.03581013e-04,3.22046012e-01,5
6.23124987e-02,-3.18568014e-02,3.21614998e-03,3.20524007e-01,5
7.54116997e-02,-3.96431014e-02,4.24459018e-03,3.21404010e-01,5
7.54116997e-02,-3.96431014e-02,4.24459018e-03,3.21404010e-01,5
9.03130993e-02,-5.52227013e-02,2.91793002e-03,3.21116000e-01,5
9.03130993e-02,-5.52227013e-02,2.91793002e-03,3.21116000e-01,5
4.56817001e-02,-2.53388993e-02,9.86445043e-03,3.20863992e-01,5
4.56817001e-02,-2.53388993e-02,9.86445043e-03,3.20863992e-01,5
5.47529012e-02,-3.04308999e-02,1.03208004e-02,3.21339011e-01,5
5.47529012e-02,-3.04308999e-02,1.03208004e-02,3.21339011e-01,5
6.09728992e-02,-2.77378000e-02,8.23764037e-03,3.17508996e-01,5
6.09728992e-02,-2.77378000e-02,8.23764037e-03,3.17508996e-01,5
4.36085984e-02,-1.97762996e-02,6.84884982e-03,3.19121003e-01,5
4.36085984e-02,-1.97762996e-02,6.84884982e-03,3.19121003e-01,5
4.36085984e-02,-1.97762996e-02,6.84884982e-03,3.19121003e-01,5
5.46662994e-02,-2.61237007e-02,9.52237006e-03,3.19456995e-01,5
5.46662994e-02,-2.61237007e-02,9.52237006e-03,3.19456995e-01,5
1.12832002e-01,-8.99986997e-02,9.65544954e-03,3.17992002e-01,5
1.12832002e-01,-8.99986997e-02,9.65544954e-03,3.17992002e-01,5
7.30689019e-02,-3.75230983e-02,1.04395002e-02,3.17793995e-01,5
7.30689019e-02,-3.75230983e-02,1.04395002e-02,3.17793995e-01,5
1.36321997e-02,-4.71355999e-03,5.84026973e-04,3.23036999e-01,5
6.74872994e-02,-3.29595990e-02,1.17389997e-02,3.20306003e-01,5
6.74872994e-02,-3.29595990e-02,1.17389997e-02,3.20306003e-01,5
1.30658999e-01,-1.14926003e-01,7.92156998e-03,3.18711013e-01,5
1.12370998e-01,-7.57327974e-02,1.02976998e-02,3.18558991e-01,5
1.12370998e-01,-7.57327974e-02,1.02976998e-02,3.18558991e-01,5
8.24173018e-02,-4.90640998e-02,9.74300038e-03,3.20410997e-01,5
8.24173018e-02,-4.90640998e-02,9.74300038e-03,3.20410997e-01,5
9.13228989e-02,-5.11496998e-02,1.21633997e-02,3.18010002e-01,5
9.13228989e-02,-5.11496998e-02,1.21633997e-02,3.18010002e-01,5
9.13228989e-02,-5.11496998e-02,1.21633997e-02,3.18010002e-01,5
1.41927004e-01,-1.07795998e-01,5.25532989e-03,3.14662009e-01,5
1.41927004e-01,-1.07795998e-01,5.25532989e-03,3.14662009e-01,5
1.37929007e-01,-1.10785000e-01,7.16703990e-03,3.16753000e-01,5
1.37929007e-01,-1.10785000e-01,7.16703990e-03,3.16753000e-01,5
1.60136998e-01,-1.31650999e-01,4.16391017e-03,3.14191997e-01,5
1.60136998e-01,-1.31650999e-01,4.16391017e-03,3.14191997e-01,5
1.47914007e-01,-1.38105005e-01,-9.30298958e-03,3.11569005e-01,5
1.47914007e-01,-1.38105005e-01,-9.30298958e-03,3.11569005e-01,5
1.47914007e-01,-1.38105005e-01,-9.30298958e-03,3.11569005e-01,5
1.47914007e-01,-1.38105005e-01,-9.30298958e-03,3.11569005e-01,5
1.24523997e-01,-2.08958000e-01,-2.45989002e-02,2.95767009e-01,5
2.79060006e-02,-3.90374996e-02,-4.96558007e-03,2.87858993e-01,5
2.79060006e-02,-3.90374996e-02,-4.96558007e-03,2.87858993e-01,5
1.02606997e-01,-1.50451005e-01,-8.48590955e-03,2.81524986e-01,5
1.02606997e-01,-1.50451005e-01,-8.48590955e-03,2.81524986e-01,5
1.66443005e-01,-2.45049000e-01,-3.32922004e-02,2.81219006e-01,5
1.66443005e-01,-2.45049000e-01,-3.32922004e-02,2.81219006e-01,5
1.66443005e-01,-2.45049000e-01,-3.32922004e-02,2.81219006e-01,5
1.20380998e-01,-1.78920001e-01,-1.71154998e-02,2.77920008e-01,5
7.13239983e-02,-1.04960002e-01,-1.36610996e-02,2.94202000e-01,5
4.26555015e-02,-6.31946027e-02,-9.88889020e-03,2.88491011e-01,5
4.26555015e-02,-6.31946027e-02,-9.88889020e-03,2.88491011e-01,5
1.84246004e-01,-2.79725999e-01,-4.45033982e-02,2.81585008e-01,5
1.84246004e-01,-2.79725999e-01,-4.45033982e-02,2.81585008e-01,5
1.02192998e-01,-1.72718003e-01,-2.61188000e-02,2.95668006e-01,5
1.02192998e-01,-1.72718003e-01,-2.61188000e-02,2.95668006e-01,5
9.18510035e-02,-1.47329003e-01,-2.08216999e-02,2.94755995e-01,5
9.18510035e-02,-1.47329003e-01,-2.08216999e-02,2.94755995e-01,5
4.39440012e-02,-7.18842000e-02,-1.25821996e-02,2.89927989e-01,5
4.39440012e-02,-7.18842000e-02,-1.25821996e-02,2.89927989e-01,5
3.14265996e-01,-3.42435002e-01,-2.42288001e-02,3.10694993e-01,5
3.14265996e-01,-3.42435002e-01,-2.42288001e-02,3.10694993e-01,5
2.07610995e-01,-2.16417998e-01,-1.73032992e-02,3.11504990e-01,5
2.07610995e-01,-2.16417998e-01,-1.73032992e-02,3.11504990e-01,5
2.07610995e-01,-2.16417998e-01,-1.73032992e-02,3.11504990e-01,5
3.05545986e-01,-3.95298004e-01,-3.77875008e-02,2.85210997e-01,5
3.05545986e-01,-3.95298004e-01,-3.77875008e-02,2.85210997e-01,5
2.91936994e-01,-3.77187014e-01,-3.20582017e-02,2.86738992e-01,5
2.91936994e-01,-3.77187014e-01,-3.20582017e-02,2.86738992e-01,5
3.94202992e-02,-2.41311006e-02,-6.98667020e-03,3.22254002e-01,5
3.94202992e-02,-2.41311006e-02,-6.98667020e-03,3.22254002e-01,5
2.12689996e-01,-2.37446994e-01,-1.37032997e-02,3.19344997e-01,5
2.12689996e-01,-2.37446994e-01,-1.37032997e-02,3.19344997e-01,5
2.12689996e-01,-2.37446994e-01,-1.37032997e-02,3.19344997e-01,5
2.12689996e-01,-2.37446994e-01,-1.37032997e-02,3.19344997e-01,5
3.69397998e-02,-2.17093006e-02,-1.27342995e-03,3.22789997e-01,5
3.69397998e-02,-2.17093006e-02,-1.27342995e-03,3.22789997e-01,5
2.06743002e-01,-2.26386994e-01,-9.63111036e-03,3.19779992e-01,5
2.06743002e-01,-2.26386994e-01,-9.63111036e-03,3.19779992e-01,5
2.06743002e-01,-2.26386994e-01,-9.63111036e-03,3.19779992e-01,5
2.62851000e-01,-2.89180994e-01,-1.77189000e-02,3.14805001e-01,5
2.62851000e-01,-2.89180994e-01,-1.77189000e-02,3.14805001e-01,5
3.08257997e-01,-3.31160992e-01,-2.12651007e-02,3.09060007e-01,5
3.08257997e-01,-3.31160992e-01,-2.12651007e-02,3.09060007e-01,5
3.08257997e-01,-3.31160992e-01,-2.12651007e-02,3.09060007e-01,5
2.58089989e-01,-2.78120995e-01,-1.57587007e-02,3.15295994e-01,5
2.58089989e-01,-2.78120995e-01,-1.57587007e-02,3.15295994e-01,5
1.80561006e-01,-1.85025007e-01,-2.90178997e-03,3.19981009e-01,5
1.80561006e-01,-1.85025007e-01,-2.90178997e-03,3.19981009e-01,5
1.80561006e-01,-1.85025007e-01,-2.90178997e-03,3.19981009e-01,5
3.45937982e-02,-1.93475001e-02,-6.42194005e-04,3.22782010e-01,5
3.45937982e-02,-1.93475001e-02,-6.42194005e-04,3.22782010e-01,5
1.95479006e-01,-2.07477003e-01,-5.49134007e-03,3.19889009e-01,5
1.95479006e-01,-2.07477003e-01,-5.49134007e-03,3.19889009e-01,5
1.95479006e-01,-2.07477003e-01,-5.49134007e-03,3.19889009e-01,5
2.32507005e-01,-2.34630004e-01,-1.07068997e-02,3.15804988e-01,5
2.32507005e-01,-2.34630004e-01,-1.07068997e-02,3.15804988e-01,5
2.97585994e-01,-3.11250001e-01,-1.89867001e-02,3.09536010e-01,5
2.97585994e-01,-3.11250001e-01,-1.89867001e-02,3.09536010e-01,5
2.47009993e-01,-2.57382005e-01,-1.42714996e-02,3.15587014e-01,5
2.47009993e-01,-2.57382005e-01,-1.42714996e-02,3.15587014e-01,5
2.65484005e-01,-2.57468998e-01,-1.27785997e-02,3.09955001e-01,5
2.65484005e-01,-2.57468998e-01,-1.27785997e-02,3.09955001e-01,5
2.39017993e-01,-2.50476003e-01,-1.96072999e-02,3.06484997e-01,5
2.39017993e-01,-2.50476003e-01,-1.96072999e-02,3.06484997e-01,5
8.80284980e-02,-6.12211004e-02,-6.10144017e-03,3.09872001e-01,5
8.80284980e-02,-6.12211004e-02,-6.10144017e-03,3.09872001e-01,5
2.61179991e-02,-1.54697997e-02,-3.95910023e-03,3.13035011e-01,5
2.61179991e-02,-1.54697997e-02,-3.95910023e-03,3.13035011e-01,5
7.64757991e-02,-5.25031015e-02,-7.89080001e-03,3.12370002e-01,5
7.64757991e-02,-5.25031015e-02,-7.89080001e-03,3.12370002e-01,5
4.55189012e-02,-7.19916001e-02,-6.35778997e-03,2.99870998e-01,5
4.55189012e-02,-7.19916001e-02,-6.35778997e-03,2.99870998e-01,5
5.12767993e-02,-8.87202993e-02,-4.40105982e-03,3.03182006e-01,5
5.12767993e-02,-8.87202993e-02,-4.40105982e-03,3.03182006e-01,5
9.16993022e-02,-1.13372996e-01,-3.47530004e-03,3.00310999e-01,5
9.16993022e-02,-1.13372996e-01,-3.47530004e-03,3.00310999e-01,5
3.68732996e-02,-4.21430990e-02,-1.81072997e-03,3.02962989e-01,5
3.68732996e-02,-4.21430990e-02,-1.81072997e-03,3.02962989e-01,5
1.78446006e-02,-2.58249007e-02,-6.42655999e-04,3.02868992e-01,5
1.04157999e-01,-1.26163006e-01,-5.64646022e-03,3.02830994e-01,5
1.04157999e-01,-1.26163006e-01,-5.64646022e-03,3.02830994e-01,5
6.70522004e-02,-1.04873002e-01,-3.25055001e-03,3.03310007e-01,5
6.70522004e-02,-1.04873002e-01,-3.25055001e-03,3.03310007e-01,5
2.64081992e-02,-3.07391994e-02,-2.63254996e-03,3.00927013e-01,5
2.64081992e-02,-3.07391994e-02,-2.63254996e-03,3.00927013e-01,5
2.25763991e-02,-4.10372987e-02,-3.00464989e-03,3.09065998e-01,5
2.25763991e-02,-4.10372987e-02,-3.00464989e-03,3.09065998e-01,5
3.39071006e-01,-3.67359996e-01,-2.45375000e-02,3.02983999e-01,5
1.37924001e-01,-2.07821995e-01,-1.35316001e-02,2.91166991e-01,5
1.37924001e-01,-2.07821995e-01,-1.35316001e-02,2.91166991e-01,5
8.42700973e-02,-7.42854998e-02,-1.24466000e-02,3.22880000e-01,5
8.42700973e-02,-7.42854998e-02,-1.24466000e-02,3.22880000e-01,5
3.88096012e-02,-2.34882999e-02,-4.64368984e-03,3.22566003e-01,5
3.88096012e-02,-2.34882999e-02,-4.64368984e-03,3.22566003e-01,5
1.05352998e-01,-9.55886021e-02,-1.42444996e-02,3.21752012e-01,5
1.05352998e-01,-9.55886021e-02,-1.42444996e-02,3.21752012e-01,5
8.28908980e-02,-7.27472007e-02,-8.78627039e-03,3.23150009e-01,5
8.28908980e-02,-7.27472007e-02,-8.78627039e-03,3.23150009e-01,5
1.03972003e-01,-9.39138979e-02,-1.02704996e-02,3.22061002e-01,5
1.03972003e-01,-9.39138979e-02,-1.02704996e-02,3.22061002e-01,5
1.66454002e-01,-1.51106998e-01,-1.72557998e-02,3.18682998e-01,5
1.66454002e-01,-1.51106998e-01,-1.72557998e-02,3.18682998e-01,5
1.37513995e-01,-1.23843998e-01,-1.60106998e-02,3.21155012e-01,5
1.37513995e-01,-1.23843998e-01,-1.60106998e-02,3.21155012e-01,5
1.34803995e-01,-1.20412000e-01,-1.18503999e-02,3.21476012e-01,5
1.34803995e-01,-1.20412000e-01,-1.18503999e-02,3.21476012e-01,5
1.34803995e-01,-1.20412000e-01,-1.18503999e-02,3.21476012e-01,5
1.63420007e-01,-1.47098005e-01,-1.31638004e-02,3.19103986e-01,5
3.80362011e-02,-2.26664003e-02,-2.74923001e-03,3.22712988e-01,5
3.80362011e-02,-2.26664003e-02,-2.74923001e-03,3.22712988e-01,5
7.86394998e-02,-6.74007013e-02,-2.30317004e-03,3.23408008e-01,5
7.86394998e-02,-6.74007013e-02,-2.30317004e-03,3.23408008e-01,5
8.10578018e-02,-7.03845024e-02,-5.12947980e-03,3.23256999e-01,5
8.10578018e-02,-7.03845024e-02,-5.12947980e-03,3.23256999e-01,5
1.02011003e-01,-9.10763964e-02,-6.28502015e-03,3.22147012e-01,5
1.02011003e-01,-9.10763964e-02,-6.28502015e-03,3.22147012e-01,5
9.96508002e-02,-8.77517015e-02,-3.07180989e-03,3.22301000e-01,5
9.96508002e-02,-8.77517015e-02,-3.07180989e-03,3.22301000e-01,5
1.31786004e-01,-1.15948997e-01,-7.70696998e-03,3.21511000e-01,5
1.31786004e-01,-1.15948997e-01,-7.70696998e-03,3.21511000e-01,5
1.28821999e-01,-1.11726001e-01,-4.29371977e-03,3.21673989e-01,5
1.28821999e-01,-1.11726001e-01,-4.29371977e-03,3.21673989e-01,5
4.77860011e-02,-3.05078998e-02,5.05837006e-03,3.23529005e-01,5
4.77860011e-02,-3.05078998e-02,5.05837006e-03,3.23529005e-01,5
5.65744005e-02,-3.93969007e-02,2.57429993e-03,3.23698014e-01,5
5.65744005e-02,-3.93969007e-02,2.57429993e-03,3.23698014e-01,5
7.24871010e-02,-4.81465012e-02,3.30965011e-03,3.22200000e-01,5
7.24871010e-02,-4.81465012e-02,3.30965011e-03,3.22200000e-01,5
8.47378969e-02,-6.34244978e-02,2.36384990e-03,3.21844995e-01,5
8.47378969e-02,-6.34244978e-02,2.36384990e-03,3.21844995e-01,5
2.69598998e-02,-1.36436000e-02,-1.14277995e-03,3.23255002e-01,5
7.41935968e-02,-6.11696988e-02,-1.38382005e-04,3.23347002e-01,5
7.41935968e-02,-6.11696988e-02,-1.38382005e-04,3.23347002e-01,5
6.39768019e-02,-4.83377017e-02,1.17068004e-03,3.23651999e-01,5
6.39768019e-02,-4.83377017e-02,1.17068004e-03,3.23651999e-01,5
6.39768019e-02,-4.83377017e-02,1.17068004e-03,3.23651999e-01,5
9.09318030e-02,-7.35351965e-02,1.08447997e-03,3.22075009e-01,5
9.09318030e-02,-7.35351965e-02,1.08447997e-03,3.22075009e-01,5
9.55983028e-02,-8.11619982e-02,-1.28072003e-04,3.22138011e-01,5
9.55983028e-02,-8.11619982e-02,-1.28072003e-04,3.22138011e-01,5
1.06227003e-01,-7.62394965e-02,2.02549994e-03,3.21204990e-01,5
1.06227003e-01,-7.62394965e-02,2.02549994e-03,3.21204990e-01,5
1.13007002e-01,-8.69603977e-02,1.95730990e-03,3.21164012e-01,5
1.13007002e-01,-8.69603977e-02,1.95730990e-03,3.21164012e-01,5
1.19131997e-01,-9.69832018e-02,6.79519027e-04,3.21480006e-01,5
1.19131997e-01,-9.69832018e-02,6.79519027e-04,3.21480006e-01,5
1.24040999e-01,-1.04089998e-01,-1.06697995e-03,3.21462005e-01,5
1.24040999e-01,-1.04089998e-01,-1.06697995e-03,3.21462005e-01,5
1.81115996e-02,-9.38916020e-03,-3.89292999e-03,3.24472994e-01,5
1.81115996e-02,-9.38916020e-03,-3.89292999e-03,3.24472994e-01,5
1.58044994e-02,-8.16306006e-03,-1.93048007e-04,3.24636012e-01,5
1.58044994e-02,-8.16306006e-03,-1.93048007e-04,3.24636012e-01,5
1.40920999e-02,-7.06594018e-03,2.09617006e-04,3.24503005e-01,5
1.40920999e-02,-7.06594018e-03,2.09617006e-04,3.24503005e-01,5
1.92234993e-01,-1.90672994e-01,-1.36249000e-02,3.01476985e-01,5
1.92234993e-01,-1.90672994e-01,-1.36249000e-02,3.01476985e-01,5
1.92234993e-01,-1.90672994e-01,-1.36249000e-02,3.01476985e-01,5
3.61876003e-02,-2.37534996e-02,-2.14130990e-03,3.07024986e-01,5
3.61876003e-02,-2.37534996e-02,-2.14130990e-03,3.07024986e-01,5
1.81709006e-01,-2.29791000e-01,-1.42363003e-02,3.06544006e-01,5
1.81709006e-01,-2.29791000e-01,-1.42363003e-02,3.06544006e-01,5
2.14398995e-01,-2.98532993e-01,-1.60284005e-02,2.89458990e-01,5
2.14398995e-01,-2.98532993e-01,-1.60284005e-02,2.89458990e-01,5
2.14398995e-01,-2.98532993e-01,-1.60284005e-02,2.89458990e-01,5
2.64580995e-01,-3.44379008e-01,-2.61310991e-02,2.88040996e-01,5
2.64580995e-01,-3.44379008e-01,-2.61310991e-02,2.88040996e-01,5
1.17718004e-01,-2.02837005e-01,-4.46722005e-03,3.05817991e-01,5
1.17718004e-01,-2.02837005e-01,-4.46722005e-03,3.05817991e-01,5
1.23019002e-01,-2.22353995e-01,-1.57006998e-02,3.10344994e-01,5
1.23019002e-01,-2.22353995e-01,-1.57006998e-02,3.10344994e-01,5
1.23019002e-01,-2.22353995e-01,-1.57006998e-02,3.10344994e-01,5
1.23019002e-01,-2.22353995e-01,-1.57006998e-02,3.10344994e-01,5
7.80064017e-02,-4.62873988e-02,6.95264013e-03,3.17077011e-01,5
7.80064017e-02,-4.62873988e-02,6.95264013e-03,3.17077011e-01,5
9.77929980e-02,-6.06109984e-02,6.44118013e-03,3.15793008e-01,5
9.77929980e-02,-6.06109984e-02,6.44118013e-03,3.15793008e-01,5
9.33855958e-03,-4.31997003e-03,-2.15124994e-04,3.15512002e-01,5
8.13283026e-02,-1.58904999e-01,-1.47142995e-03,3.05969000e-01,5
8.13283026e-02,-1.58904999e-01,-1.47142995e-03,3.05969000e-01,5
8.13283026e-02,-1.58904999e-01,-1.47142995e-03,3.05969000e-01,5
4.11011986e-02,-9.54020992e-02,-1.60397999e-02,2.91521013e-01,5
4.11011986e-02,-9.54020992e-02,-1.60397999e-02,2.91521013e-01,5
1.65493995e-01,-2.99248993e-01,-6.24402016e-02,2.80910999e-01,5
1.65493995e-01,-2.99248993e-01,-6.24402016e-02,2.80910999e-01,5
1.00371003e-01,-2.15517998e-01,-4.19918001e-02,2.99638003e-01,5
1.00371003e-01,-2.15517998e-01,-4.19918001e-02,2.99638003e-01,5
1.00371003e-01,-2.15517998e-01,-4.19918001e-02,2.99638003e-01,5
9.93541032e-02,-2.01523006e-01,-3.63546982e-02,2.97991008e-01,5
9.93541032e-02,-2.01523006e-01,-3.63546982e-02,2.97991008e-01,5
4.69539985e-02,-1.06641002e-01,-2.14862991e-02,2.92546004e-01,5
4.69539985e-02,-1.06641002e-01,-2.14862991e-02,2.92546004e-01,5
4.19556983e-02,-7.97557980e-02,-1.27219995e-02,2.90854990e-01,5
4.19556983e-02,-7.97557980e-02,-1.27219995e-02,2.90854990e-01,5
1.72444999e-01,-2.99436986e-01,-6.13938011e-02,2.80157000e-01,5
1.72444999e-01,-2.99436986e-01,-6.13938011e-02,2.80157000e-01,5
9.87301990e-02,-1.83736995e-01,-3.20950001e-02,2.96826988e-01,5
9.87301990e-02,-1.83736995e-01,-3.20950001e-02,2.96826988e-01,5
4.29770015e-02,-7.63705969e-02,-1.26043996e-02,2.90609002e-01,5
4.29770015e-02,-7.63705969e-02,-1.26043996e-02,2.90609002e-01,5
1.00008003e-01,-1.95004001e-01,-3.34535986e-02,2.97446012e-01,5
1.00008003e-01,-1.95004001e-01,-3.34535986e-02,2.97446012e-01,5
3.79023999e-02,-1.08098000e-01,-2.99034007e-02,2.97722012e-01,5
3.79023999e-02,-1.08098000e-01,-2.99034007e-02,2.97722012e-01,5
9.06720981e-02,-2.07757995e-01,-4.44637984e-02,3.01140010e-01,5
9.06720981e-02,-2.07757995e-01,-4.44637984e-02,3.01140010e-01,5
4.43348996e-02,-1.05948001e-01,-2.60013007e-02,2.94595987e-01,5
4.43348996e-02,-1.05948001e-01,-2.60013007e-02,2.94595987e-01,5
7.61473030e-02,-1.98312998e-01,-4.76303995e-02,3.03312004e-01,5
7.61473030e-02,-1.98312998e-01,-4.76303995e-02,3.03312004e-01,5
5.56629989e-03,-2.56190002e-02,-6.41496014e-03,3.14357996e-01,5
2.81146006e-03,-1.51316999e-02,-3.36861005e-03,3.15795004e-01,5
2.70913001e-02,-1.00668997e-01,-2.71800999e-02,2.99362987e-01,5
2.70913001e-02,-1.00668997e-01,-2.71800999e-02,2.99362987e-01,5
2.70913001e-02,-1.00668997e-01,-2.71800999e-02,2.99362987e-01,5
4.70853001e-02,-1.57755002e-01,-3.60205993e-02,3.07736993e-01,5
4.70853001e-02,-1.57755002e-01,-3.60205993e-02,3.07736993e-01,5
6.45181984e-02,-1.85884997e-01,-4.64335009e-02,3.04513991e-01,5
6.45181984e-02,-1.85884997e-01,-4.64335009e-02,3.04513991e-01,5
1.44074000e-02,-6.89624995e-02,-1.93373002e-02,3.03638011e-01,5
1.44074000e-02,-6.89624995e-02,-1.93373002e-02,3.03638011e-01,5
1.44074000e-02,-6.89624995e-02,-1.93373002e-02,3.03638011e-01,5
3.00635993e-02,-1.10919997e-01,-4.56999009e-03,3.14348996e-01,5
1.04235999e-01,-2.07548007e-01,-1.36213005e-02,2.98462987e-01,5
1.04235999e-01,-2.07548007e-01,-1.36213005e-02,2.98462987e-01,5
1.94662996e-02,-7.91604966e-02,-1.07249003e-02,3.11987013e-01,5
1.94662996e-02,-7.91604966e-02,-1.07249003e-02,3.11987013e-01,5
2.93003004e-02,-7.98979029e-02,-6.76835002e-03,2.95148998e-01,5
4.85015996e-02,-1.50279000e-01,-1.44562004e-02,3.13524991e-01,5
4.85015996e-02,-1.50279000e-01,-1.44562004e-02,3.13524991e-01,5
8.24688002e-02,-1.70172006e-01,-9.54375975e-03,2.99737006e-01,5
8.24688002e-02,-1.70172006e-01,-9.54375975e-03,2.99737006e-01,5
8.24688002e-02,-1.70172006e-01,-9.54375975e-03,2.99737006e-01,5
6.13215985e-03,-3.90947983e-02,-3.20528005e-03,3.14469993e-01,5
6.13215985e-03,-3.90947983e-02,-3.20528005e-03,3.14469993e-01,5
2.44037006e-02,-7.80306011e-02,-7.17786979e-03,3.13452989e-01,5
1.45295002e-02,-4.20010984e-02,-1.90804002e-03,2.97870010e-01,5
3.81743982e-02,-8.80549997e-02,-7.52042001e-03,2.99401999e-01,5
3.81743982e-02,-8.80549997e-02,-7.52042001e-03,2.99401999e-01,5
5.36203012e-02,-1.29280999e-01,-4.61779023e-03,2.99477011e-01,5
5.36203012e-02,-1.29280999e-01,-4.61779023e-03,2.99477011e-01,5
5.36203012e-02,-1.29280999e-01,-4.61779023e-03,2.99477011e-01,5
1.30508002e-02,-4.83791009e-02,-3.20278993e-03,3.13501000e-01,5
1.30508002e-02,-4.83791009e-02,-3.20278993e-03,3.13501000e-01,5
1.43732995e-01,-1.45896003e-01,-1.04139997e-02,2.99580008e-01,5
1.43732995e-01,-1.45896003e-01,-1.04139997e-02,2.99580008e-01,5
1.60185993e-01,-1.63755998e-01,-9.55746975e-03,2.96885014e-01,5
1.60185993e-01,-1.63755998e-01,-9.55746975e-03,2.96885014e-01,5
1.39870001e-02,-5.71483979e-03,-2.18034000e-03,3.20327997e-01,5
1.12283997e-01,-7.19664022e-02,-2.78808996e-02,3.17095011e-01,5
1.12283997e-01,-7.19664022e-02,-2.78808996e-02,3.17095011e-01,5
1.47561997e-01,-1.09704003e-01,-3.44780982e-02,3.14590991e-01,5
1.47561997e-01,-1.09704003e-01,-3.44780982e-02,3.14590991e-01,5
1.47561997e-01,-1.09704003e-01,-3.44780982e-02,3.14590991e-01,5
1.36939004e-01,-9.24502015e-02,-3.15093994e-02,3.14541996e-01,5
1.36939004e-01,-9.24502015e-02,-3.15093994e-02,3.14541996e-01,5
1.21363997e-01,-8.69693011e-02,-3.10362000e-02,3.17299992e-01,5
1.21363997e-01,-8.69693011e-02,-3.10362000e-02,3.17299992e-01,5
6.99746013e-02,-3.15030999e-02,-1.82726998e-02,3.18093002e-01,5
6.99746013e-02,-3.15030999e-02,-1.82726998e-02,3.18093002e-01,5
1.25307003e-02,-2.43810005e-03,-1.34217006e-03,3.18809003e-01,5
1.58897992e-02,-4.60486999e-03,-2.73913005e-03,3.19382012e-01,5
2.88132001e-02,-7.34320004e-03,-2.41490989e-03,3.18313986e-01,5
