"U:0","U:1","U:2","p","Cell Type"
4.84931991e-02,-9.43451002e-02,-4.45111990e-02,4.04363006e-01,5
1.21475002e-02,-1.80495996e-02,-1.68823004e-02,3.99650007e-01,5
7.62352021e-03,-5.02385013e-02,-4.66735009e-03,4.12097007e-01,5
7.62352021e-03,-5.02385013e-02,-4.66735009e-03,4.12097007e-01,5
2.33743992e-02,-1.11164004e-01,-8.15865956e-03,4.11983997e-01,5
2.33743992e-02,-1.11164004e-01,-8.15865956e-03,4.11983997e-01,5
5.99027006e-03,-3.19740996e-02,-2.55793007e-03,4.12140995e-01,5
5.99027006e-03,-3.19740996e-02,-2.55793007e-03,4.12140995e-01,5
2.72875000e-02,-1.27384007e-01,-1.19024003e-02,4.12146002e-01,5
2.72875000e-02,-1.27384007e-01,-1.19024003e-02,4.12146002e-01,5
2.49294005e-02,-1.30235001e-01,-1.63925998e-02,4.08971995e-01,5
2.49294005e-02,-1.30235001e-01,-1.63925998e-02,4.08971995e-01,5
7.52734998e-03,-5.13837002e-02,-9.86822974e-03,4.07676011e-01,5
7.52734998e-03,-5.13837002e-02,-9.86822974e-03,4.07676011e-01,5
6.36040978e-03,-5.33293001e-02,-4.09229985e-03,4.12445992e-01,5
6.36040978e-03,-5.33293001e-02,-4.09229985e-03,4.12445992e-01,5
6.00486016e-03,-4.63864990e-02,1.13026996e-03,4.18377995e-01,5
6.00486016e-03,-4.63864990e-02,1.13026996e-03,4.18377995e-01,5
2.42755003e-02,-1.29131004e-01,-1.23904003e-02,4.12876993e-01,5
2.42755003e-02,-1.29131004e-01,-1.23904003e-02,4.12876993e-01,5
6.59612985e-03,-5.31134009e-02,-3.52771999e-03,4.12849009e-01,5
6.59612985e-03,-5.31134009e-02,-3.52771999e-03,4.12849009e-01,5
2.50953995e-02,-1.29522994e-01,-1.23255001e-02,4.12537992e-01,5
2.50953995e-02,-1.29522994e-01,-1.23255001e-02,4.12537992e-01,5
1.02340002e-02,-5.72757982e-02,-4.11072001e-03,4.24226999e-01,5
1.02340002e-02,-5.72757982e-02,-4.11072001e-03,4.24226999e-01,5
3.73060000e-03,-1.89693999e-02,-3.79598991e-04,4.24255997e-01,5
3.73060000e-03,-1.89693999e-02,-3.79598991e-04,4.24255997e-01,5
3.17846006e-03,-1.49243996e-02,-7.70078987e-05,4.23788011e-01,5
3.17846006e-03,-1.49243996e-02,-7.70078987e-05,4.23788011e-01,5
1.74940992e-02,-6.54312000e-02,-8.12736992e-03,4.24032003e-01,5
1.74940992e-02,-6.54312000e-02,-8.12736992e-03,4.24032003e-01,5
6.95631979e-03,-2.54814997e-02,-1.93147000e-03,4.22776014e-01,5
6.95631979e-03,-2.54814997e-02,-1.93147000e-03,4.22776014e-01,5
2.83824001e-02,-8.57995003e-02,-1.61454007e-02,4.23963010e-01,5
2.83824001e-02,-8.57995003e-02,-1.61454007e-02,4.23963010e-01,5
1.65445991e-02,-5.51920012e-02,-1.22504998e-02,4.22937989e-01,5
1.65445991e-02,-5.51920012e-02,-1.22504998e-02,4.22937989e-01,5
1.65445991e-02,-5.51920012e-02,-1.22504998e-02,4.22937989e-01,5
4.29787021e-03,-2.03025006e-02,-5.67947002e-03,4.27745014e-01,5
1.12726996e-02,-3.92654985e-02,-5.97001007e-03,4.23247993e-01,5
1.12726996e-02,-3.92654985e-02,-5.97001007e-03,4.23247993e-01,5
3.12684998e-02,-2.41167005e-02,-3.39729991e-03,4.19238001e-01,5
3.12684998e-02,-2.41167005e-02,-3.39729991e-03,4.19238001e-01,5
7.54230991e-02,-7.67730027e-02,-1.82181001e-02,4.16433007e-01,5
7.54230991e-02,-7.67730027e-02,-1.82181001e-02,4.16433007e-01,5
7.95053989e-02,-8.84891003e-02,-3.28774005e-02,4.17531997e-01,5
7.95053989e-02,-8.84891003e-02,-3.28774005e-02,4.17531997e-01,5
3.59006003e-02,-3.28399017e-02,-1.40735004e-02,4.19333011e-01,5
3.59006003e-02,-3.28399017e-02,-1.40735004e-02,4.19333011e-01,5
4.04152013e-02,-2.79466994e-02,-2.55321003e-02,4.21171010e-01,5
4.04152013e-02,-2.79466994e-02,-2.55321003e-02,4.21171010e-01,5
8.06306973e-02,-8.45981985e-02,-4.94228005e-02,4.19239014e-01,5
8.06306973e-02,-8.45981985e-02,-4.94228005e-02,4.19239014e-01,5
7.91739970e-02,-8.82432014e-02,-3.73016000e-02,4.17917997e-01,5
7.91739970e-02,-8.82432014e-02,-3.73016000e-02,4.17917997e-01,5
3.67390998e-02,-3.25680003e-02,-1.70192998e-02,4.19651985e-01,5
3.67390998e-02,-3.25680003e-02,-1.70192998e-02,4.19651985e-01,5
6.84807971e-02,-1.61165997e-01,-4.35702018e-02,4.26975995e-01,5
6.84807971e-02,-1.61165997e-01,-4.35702018e-02,4.26975995e-01,5
6.84807971e-02,-1.61165997e-01,-4.35702018e-02,4.26975995e-01,5
9.34227034e-02,-1.99180007e-01,-5.11859991e-02,4.27801013e-01,5
9.34227034e-02,-1.99180007e-01,-5.11859991e-02,4.27801013e-01,5
9.34227034e-02,-1.99180007e-01,-5.11859991e-02,4.27801013e-01,5
4.63555008e-02,-1.23438999e-01,-3.46638002e-02,4.24147993e-01,5
4.63555008e-02,-1.23438999e-01,-3.46638002e-02,4.24147993e-01,5
7.08227009e-02,-1.68824002e-01,-4.34553996e-02,4.26384985e-01,5
7.08227009e-02,-1.68824002e-01,-4.34553996e-02,4.26384985e-01,5
1.12666003e-01,-2.30920002e-01,-5.31689003e-02,4.28279996e-01,5
1.12666003e-01,-2.30920002e-01,-5.31689003e-02,4.28279996e-01,5
1.12666003e-01,-2.30920002e-01,-5.31689003e-02,4.28279996e-01,5
1.34039998e-01,-2.59730011e-01,-5.65164983e-02,4.28707987e-01,5
1.34039998e-01,-2.59730011e-01,-5.65164983e-02,4.28707987e-01,5
1.34039998e-01,-2.59730011e-01,-5.65164983e-02,4.28707987e-01,5
8.32613036e-02,-1.89319000e-01,-4.34443988e-02,4.27294999e-01,5
8.32613036e-02,-1.89319000e-01,-4.34443988e-02,4.27294999e-01,5
1.13872997e-01,-2.27515996e-01,-4.72208001e-02,4.27751005e-01,5
1.13872997e-01,-2.27515996e-01,-4.72208001e-02,4.27751005e-01,5
1.02783002e-01,-1.55644000e-01,-2.27642003e-02,4.16985005e-01,5
1.02783002e-01,-1.55644000e-01,-2.27642003e-02,4.16985005e-01,5
1.05470002e-01,-1.54756993e-01,-2.86793001e-02,4.19434011e-01,5
1.05470002e-01,-1.54756993e-01,-2.86793001e-02,4.19434011e-01,5
1.08823001e-01,-1.81872994e-01,-4.30812016e-02,4.18175995e-01,5
1.08823001e-01,-1.81872994e-01,-4.30812016e-02,4.18175995e-01,5
1.08823001e-01,-1.81872994e-01,-4.30812016e-02,4.18175995e-01,5
1.08823001e-01,-1.81872994e-01,-4.30812016e-02,4.18175995e-01,5
1.24730997e-01,-2.22482994e-01,-4.34207991e-02,4.15807009e-01,5
1.24730997e-01,-2.22482994e-01,-4.34207991e-02,4.15807009e-01,5
1.02482997e-01,-1.77808002e-01,-5.06625995e-02,4.20632005e-01,5
1.02482997e-01,-1.77808002e-01,-5.06625995e-02,4.20632005e-01,5
1.22808002e-01,-2.28237003e-01,-4.71833013e-02,4.17421013e-01,5
1.22808002e-01,-2.28237003e-01,-4.71833013e-02,4.17421013e-01,5
1.22808002e-01,-2.28237003e-01,-4.71833013e-02,4.17421013e-01,5
1.84038997e-01,-3.68324995e-01,-8.27734992e-02,4.19952989e-01,5
1.84038997e-01,-3.68324995e-01,-8.27734992e-02,4.19952989e-01,5
1.84038997e-01,-3.68324995e-01,-8.27734992e-02,4.19952989e-01,5
1.66639000e-01,-3.37269992e-01,-7.28678033e-02,4.21597004e-01,5
1.66639000e-01,-3.37269992e-01,-7.28678033e-02,4.21597004e-01,5
1.84548005e-01,-3.53298008e-01,-8.91667977e-02,4.20323998e-01,5
1.84548005e-01,-3.53298008e-01,-8.91667977e-02,4.20323998e-01,5
1.84548005e-01,-3.53298008e-01,-8.91667977e-02,4.20323998e-01,5
1.84548005e-01,-3.53298008e-01,-8.91667977e-02,4.20323998e-01,5
1.84548005e-01,-3.53298008e-01,-8.91667977e-02,4.20323998e-01,5
4.64356989e-02,-1.24480002e-01,-4.08174982e-03,4.27630007e-01,5
4.64356989e-02,-1.24480002e-01,-4.08174982e-03,4.27630007e-01,5
1.38871996e-02,-5.56631014e-02,-2.60386011e-03,4.29666996e-01,5
1.38871996e-02,-5.56631014e-02,-2.60386011e-03,4.29666996e-01,5
6.85060993e-02,-1.48582995e-01,-1.84687003e-02,4.29657996e-01,5
6.85060993e-02,-1.48582995e-01,-1.84687003e-02,4.29657996e-01,5
6.85060993e-02,-1.48582995e-01,-1.84687003e-02,4.29657996e-01,5
6.85060993e-02,-1.48582995e-01,-1.84687003e-02,4.29657996e-01,5
7.90735998e-04,-9.89404041e-03,2.74005986e-04,4.29147005e-01,5
4.11469005e-02,-1.38928995e-01,-1.28482003e-02,4.22618002e-01,5
4.11469005e-02,-1.38928995e-01,-1.28482003e-02,4.22618002e-01,5
9.93143022e-03,-3.66664007e-02,-1.71103003e-03,4.19342011e-01,5
9.93143022e-03,-3.66664007e-02,-1.71103003e-03,4.19342011e-01,5
7.92255029e-02,-1.73495993e-01,-2.66574007e-02,4.20331001e-01,5
7.92255029e-02,-1.73495993e-01,-2.66574007e-02,4.20331001e-01,5
7.92255029e-02,-1.73495993e-01,-2.66574007e-02,4.20331001e-01,5
7.92255029e-02,-1.73495993e-01,-2.66574007e-02,4.20331001e-01,5
7.92255029e-02,-1.73495993e-01,-2.66574007e-02,4.20331001e-01,5
3.85936014e-02,-1.17472999e-01,-3.83333000e-03,4.25902992e-01,5
3.85936014e-02,-1.17472999e-01,-3.83333000e-03,4.25902992e-01,5
2.19966006e-02,-8.90138000e-02,1.93363999e-03,4.26678985e-01,5
2.19966006e-02,-8.90138000e-02,1.93363999e-03,4.26678985e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
5.07452004e-02,-9.55877975e-02,-3.53248008e-02,4.32148010e-01,5
7.68517032e-02,-1.47513002e-01,-5.74299991e-02,4.30087000e-01,5
7.68517032e-02,-1.47513002e-01,-5.74299991e-02,4.30087000e-01,5
9.53312963e-02,-1.81915000e-01,-5.31764999e-02,4.28721994e-01,5
9.53312963e-02,-1.81915000e-01,-5.31764999e-02,4.28721994e-01,5
6.63795024e-02,-1.25167996e-01,-3.59603986e-02,4.31266993e-01,5
6.63795024e-02,-1.25167996e-01,-3.59603986e-02,4.31266993e-01,5
8.17380026e-02,-1.52611002e-01,-5.49479984e-02,4.30070013e-01,5
8.17380026e-02,-1.52611002e-01,-5.49479984e-02,4.30070013e-01,5
8.17380026e-02,-1.52611002e-01,-5.49479984e-02,4.30070013e-01,5
8.64520967e-02,-2.35134006e-01,-4.14918996e-02,4.26431000e-01,5
8.64520967e-02,-2.35134006e-01,-4.14918996e-02,4.26431000e-01,5
8.64520967e-02,-2.35134006e-01,-4.14918996e-02,4.26431000e-01,5
1.26279995e-01,-2.93002009e-01,-4.89370003e-02,4.14083987e-01,5
1.26279995e-01,-2.93002009e-01,-4.89370003e-02,4.14083987e-01,5
1.38025999e-01,-2.85070986e-01,-4.62512001e-02,4.16074008e-01,5
1.38025999e-01,-2.85070986e-01,-4.62512001e-02,4.16074008e-01,5
1.45547003e-01,-3.10122013e-01,-5.37272990e-02,4.16034997e-01,5
1.45547003e-01,-3.10122013e-01,-5.37272990e-02,4.16034997e-01,5
1.70527995e-01,-3.49909991e-01,-7.96865001e-02,4.22046006e-01,5
1.70527995e-01,-3.49909991e-01,-7.96865001e-02,4.22046006e-01,5
1.57928005e-01,-3.27728987e-01,-7.27204978e-02,4.22100008e-01,5
1.57928005e-01,-3.27728987e-01,-7.27204978e-02,4.22100008e-01,5
1.55734003e-01,-3.21788013e-01,-7.20245987e-02,4.22762007e-01,5
1.55734003e-01,-3.21788013e-01,-7.20245987e-02,4.22762007e-01,5
1.69173002e-01,-3.44523013e-01,-8.02790001e-02,4.22425002e-01,5
1.69173002e-01,-3.44523013e-01,-8.02790001e-02,4.22425002e-01,5
4.76550981e-02,-5.15941009e-02,-3.38881016e-02,4.22600001e-01,5
4.76550981e-02,-5.15941009e-02,-3.38881016e-02,4.22600001e-01,5
4.76550981e-02,-5.15941009e-02,-3.38881016e-02,4.22600001e-01,5
2.88181994e-02,-2.95462999e-02,-2.16311999e-02,4.23512995e-01,5
2.88181994e-02,-2.95462999e-02,-2.16311999e-02,4.23512995e-01,5
3.47525999e-02,-3.44268009e-02,-2.64388993e-02,4.23709989e-01,5
3.47525999e-02,-3.44268009e-02,-2.64388993e-02,4.23709989e-01,5
5.15240990e-02,-8.72882977e-02,-5.68104982e-02,4.23756003e-01,5
3.86337005e-02,-4.35897000e-02,-3.46574001e-02,4.23747987e-01,5
3.86337005e-02,-4.35897000e-02,-3.46574001e-02,4.23747987e-01,5
2.20138002e-02,-2.23325007e-02,-2.09583994e-02,4.24667001e-01,5
2.20138002e-02,-2.23325007e-02,-2.09583994e-02,4.24667001e-01,5
2.20138002e-02,-2.23325007e-02,-2.09583994e-02,4.24667001e-01,5
3.20774987e-02,-3.32318991e-02,-2.73429006e-02,4.24010009e-01,5
3.20774987e-02,-3.32318991e-02,-2.73429006e-02,4.24010009e-01,5
2.10334994e-02,-2.10870001e-02,-1.96829997e-02,4.24226999e-01,5
2.10334994e-02,-2.10870001e-02,-1.96829997e-02,4.24226999e-01,5
2.10334994e-02,-2.10870001e-02,-1.96829997e-02,4.24226999e-01,5
1.82703994e-02,-1.99344009e-02,-1.78002995e-02,4.24567997e-01,5
1.82703994e-02,-1.99344009e-02,-1.78002995e-02,4.24567997e-01,5
2.51464993e-02,-2.71023996e-02,-2.16201004e-02,4.23893988e-01,5
2.51464993e-02,-2.71023996e-02,-2.16201004e-02,4.23893988e-01,5
2.21135002e-02,-1.99810006e-02,-1.69383995e-02,4.23949987e-01,5
2.21135002e-02,-1.99810006e-02,-1.69383995e-02,4.23949987e-01,5
2.29125991e-02,-2.23487001e-02,-1.91174001e-02,4.23794001e-01,5
2.29125991e-02,-2.23487001e-02,-1.91174001e-02,4.23794001e-01,5
1.15988003e-02,-1.08960997e-02,-9.93002020e-03,4.24818993e-01,5
1.15988003e-02,-1.08960997e-02,-9.93002020e-03,4.24818993e-01,5
1.40271997e-02,-1.22453999e-02,-1.44245997e-02,4.25098985e-01,5
1.40271997e-02,-1.22453999e-02,-1.44245997e-02,4.25098985e-01,5
5.34885982e-03,-4.64416016e-03,-5.46946004e-03,4.26191986e-01,5
8.71562026e-03,-8.43998976e-03,-6.75137993e-03,4.24766988e-01,5
8.71562026e-03,-8.43998976e-03,-6.75137993e-03,4.24766988e-01,5
1.28287999e-02,-2.31823009e-02,-1.76254008e-02,4.25199986e-01,5
2.06979997e-02,-3.62557992e-02,-2.59380993e-02,4.24845010e-01,5
3.00102998e-02,-3.73077989e-02,-2.11060997e-02,4.21166003e-01,5
3.00102998e-02,-3.73077989e-02,-2.11060997e-02,4.21166003e-01,5
4.75564003e-02,-9.50364992e-02,-5.90946004e-02,4.23483014e-01,5
4.75564003e-02,-9.50364992e-02,-5.90946004e-02,4.23483014e-01,5
4.82381992e-02,-8.84457007e-02,-5.47572002e-02,4.23902005e-01,5
4.82381992e-02,-8.84457007e-02,-5.47572002e-02,4.23902005e-01,5
5.49473017e-02,-1.07216001e-01,-6.48631006e-02,4.23013002e-01,5
5.49473017e-02,-1.07216001e-01,-6.48631006e-02,4.23013002e-01,5
4.04525995e-02,-7.49728009e-02,-4.78868000e-02,4.24151987e-01,5
4.04525995e-02,-7.49728009e-02,-4.78868000e-02,4.24151987e-01,5
4.24923003e-02,-1.00984998e-01,-8.14201981e-02,4.23272014e-01,5
4.24923003e-02,-1.00984998e-01,-8.14201981e-02,4.23272014e-01,5
4.24923003e-02,-1.00984998e-01,-8.14201981e-02,4.23272014e-01,5
3.31969000e-02,-7.80040994e-02,-6.05203994e-02,4.24133986e-01,5
3.31969000e-02,-7.80040994e-02,-6.05203994e-02,4.24133986e-01,5
4.62061018e-02,-1.01271003e-01,-6.83033988e-02,4.23384011e-01,5
4.62061018e-02,-1.01271003e-01,-6.83033988e-02,4.23384011e-01,5
5.31379990e-02,-1.19662002e-01,-8.41170028e-02,4.22324985e-01,5
5.31379990e-02,-1.19662002e-01,-8.41170028e-02,4.22324985e-01,5
1.61777996e-02,-2.00178009e-02,-1.21806003e-02,4.22376007e-01,5
1.81799997e-02,-3.87048014e-02,-2.66468003e-02,4.23916012e-01,5
1.81799997e-02,-3.87048014e-02,-2.66468003e-02,4.23916012e-01,5
1.81799997e-02,-3.87048014e-02,-2.66468003e-02,4.23916012e-01,5
2.26504002e-02,-5.44283018e-02,-3.95138003e-02,4.24012005e-01,5
2.26504002e-02,-5.44283018e-02,-3.95138003e-02,4.24012005e-01,5
3.57165001e-02,-7.55444020e-02,-5.07305004e-02,4.24010992e-01,5
3.57165001e-02,-7.55444020e-02,-5.07305004e-02,4.24010992e-01,5
2.80882008e-02,-5.52130006e-02,-3.61610986e-02,4.24291015e-01,5
2.80882008e-02,-5.52130006e-02,-3.61610986e-02,4.24291015e-01,5
2.80882008e-02,-5.52130006e-02,-3.61610986e-02,4.24291015e-01,5
3.02447006e-02,-1.39146000e-02,-1.24433003e-02,4.22719002e-01,5
1.38157997e-02,-8.15603975e-03,-1.14217000e-02,4.24059004e-01,5
1.38877004e-01,-2.64259994e-01,-4.75731008e-02,4.24086004e-01,5
1.38877004e-01,-2.64259994e-01,-4.75731008e-02,4.24086004e-01,5
1.37770995e-01,-2.49386996e-01,-5.99251986e-02,4.26180989e-01,5
1.37770995e-01,-2.49386996e-01,-5.99251986e-02,4.26180989e-01,5
1.37770995e-01,-2.49386996e-01,-5.99251986e-02,4.26180989e-01,5
1.37770995e-01,-2.49386996e-01,-5.99251986e-02,4.26180989e-01,5
1.09279998e-01,-2.61503994e-01,-6.20754994e-02,4.25011009e-01,5
1.09279998e-01,-2.61503994e-01,-6.20754994e-02,4.25011009e-01,5
1.09279998e-01,-2.61503994e-01,-6.20754994e-02,4.25011009e-01,5
1.32128997e-02,-8.16871040e-03,-8.84093996e-03,4.23777997e-01,5
1.32128997e-02,-8.16871040e-03,-8.84093996e-03,4.23777997e-01,5
1.32128997e-02,-8.16871040e-03,-8.84093996e-03,4.23777997e-01,5
2.01667994e-02,-9.44172964e-03,-8.79129954e-03,4.23482001e-01,5
2.01667994e-02,-9.44172964e-03,-8.79129954e-03,4.23482001e-01,5
1.90954003e-02,-1.24755995e-02,-1.18196998e-02,4.23011988e-01,5
1.58427998e-01,-2.82660007e-01,-7.52585977e-02,4.21368003e-01,5
1.58427998e-01,-2.82660007e-01,-7.52585977e-02,4.21368003e-01,5
1.58006996e-01,-2.85059005e-01,-9.59924981e-02,4.18965012e-01,5
1.58006996e-01,-2.85059005e-01,-9.59924981e-02,4.18965012e-01,5
1.58006996e-01,-2.85059005e-01,-9.59924981e-02,4.18965012e-01,5
1.58006996e-01,-2.85059005e-01,-9.59924981e-02,4.18965012e-01,5
1.58006996e-01,-2.85059005e-01,-9.59924981e-02,4.18965012e-01,5
1.70148998e-01,-2.98846006e-01,-9.12875012e-02,4.19885010e-01,5
1.70148998e-01,-2.98846006e-01,-9.12875012e-02,4.19885010e-01,5
2.68999003e-02,-7.86210001e-02,-1.13632996e-02,4.27974999e-01,5
2.68999003e-02,-7.86210001e-02,-1.13632996e-02,4.27974999e-01,5
6.49223030e-02,-1.31320000e-01,-2.35802997e-02,4.24600005e-01,5
6.49223030e-02,-1.31320000e-01,-2.35802997e-02,4.24600005e-01,5
2.42688991e-02,-6.54757023e-02,-6.05524005e-03,4.25770998e-01,5
2.42688991e-02,-6.54757023e-02,-6.05524005e-03,4.25770998e-01,5
3.55216004e-02,-1.13055997e-01,-1.22881001e-02,4.27446991e-01,5
3.55216004e-02,-1.13055997e-01,-1.22881001e-02,4.27446991e-01,5
5.67263998e-02,-9.77415964e-02,-1.86365992e-02,4.24890995e-01,5
5.67263998e-02,-9.77415964e-02,-1.86365992e-02,4.24890995e-01,5
1.51228001e-02,-3.58113013e-02,-5.78580983e-03,4.26057994e-01,5
1.51228001e-02,-3.58113013e-02,-5.78580983e-03,4.26057994e-01,5
2.25906004e-03,-2.60292995e-03,-5.42159018e-04,4.32588011e-01,5
4.62447992e-03,-4.93896008e-03,-3.63163010e-04,4.31683987e-01,5
4.62447992e-03,-4.93896008e-03,-3.63163010e-04,4.31683987e-01,5
3.59293004e-03,-3.78360995e-03,-4.53048007e-04,4.32280004e-01,5
3.59293004e-03,-3.78360995e-03,-4.53048007e-04,4.32280004e-01,5
5.34082018e-02,-1.10131003e-01,-7.89242014e-02,4.29154992e-01,5
5.34082018e-02,-1.10131003e-01,-7.89242014e-02,4.29154992e-01,5
3.83356996e-02,-7.86641017e-02,-6.72862977e-02,4.29924995e-01,5
3.83356996e-02,-7.86641017e-02,-6.72862977e-02,4.29924995e-01,5
3.83356996e-02,-7.86641017e-02,-6.72862977e-02,4.29924995e-01,5
4.11420986e-02,-9.16351974e-02,-7.61559978e-02,4.28921998e-01,5
4.11420986e-02,-9.16351974e-02,-7.61559978e-02,4.28921998e-01,5
4.86970991e-02,-9.47614014e-02,-6.98667020e-02,4.29984003e-01,5
4.86970991e-02,-9.47614014e-02,-6.98667020e-02,4.29984003e-01,5
6.57275990e-02,-1.27462000e-01,-8.08914006e-02,4.29129004e-01,5
6.57275990e-02,-1.27462000e-01,-8.08914006e-02,4.29129004e-01,5
7.20880032e-02,-1.28263995e-01,-7.17376992e-02,4.29632008e-01,5
7.20880032e-02,-1.28263995e-01,-7.17376992e-02,4.29632008e-01,5
9.17512998e-02,-1.72466993e-01,-6.73891976e-02,4.27956998e-01,5
9.17512998e-02,-1.72466993e-01,-6.73891976e-02,4.27956998e-01,5
7.87184015e-02,-1.45805001e-01,-8.00879970e-02,4.28608000e-01,5
7.87184015e-02,-1.45805001e-01,-8.00879970e-02,4.28608000e-01,5
6.04713000e-02,-1.12617001e-01,-7.15482980e-02,4.30043995e-01,5
6.04713000e-02,-1.12617001e-01,-7.15482980e-02,4.30043995e-01,5
2.62221992e-02,-3.71687002e-02,-1.05715003e-02,4.32588011e-01,5
2.62221992e-02,-3.71687002e-02,-1.05715003e-02,4.32588011e-01,5
3.98025997e-02,-6.11288995e-02,-1.90827996e-02,4.32404011e-01,5
3.98025997e-02,-6.11288995e-02,-1.90827996e-02,4.32404011e-01,5
4.02925014e-02,-7.63100013e-02,-1.46249002e-02,4.32204992e-01,5
4.02925014e-02,-7.63100013e-02,-1.46249002e-02,4.32204992e-01,5
3.16570997e-02,-4.96231988e-02,-1.87398996e-02,4.32565987e-01,5
3.16570997e-02,-4.96231988e-02,-1.87398996e-02,4.32565987e-01,5
3.28399017e-02,-4.52938005e-02,-1.03786997e-02,4.32181001e-01,5
3.28399017e-02,-4.52938005e-02,-1.03786997e-02,4.32181001e-01,5
4.93780002e-02,-7.45908991e-02,-9.21361987e-03,4.29821014e-01,5
4.93780002e-02,-7.45908991e-02,-9.21361987e-03,4.29821014e-01,5
3.28974985e-02,-4.33466993e-02,-4.88071004e-03,4.30462986e-01,5
3.28974985e-02,-4.33466993e-02,-4.88071004e-03,4.30462986e-01,5
4.49828990e-02,-7.21943006e-02,-9.85512044e-03,4.30525988e-01,5
4.49828990e-02,-7.21943006e-02,-9.85512044e-03,4.30525988e-01,5
3.60978991e-02,-6.05291985e-02,-1.04010999e-02,4.31589007e-01,5
3.60978991e-02,-6.05291985e-02,-1.04010999e-02,4.31589007e-01,5
3.04017998e-02,-4.27065007e-02,-5.39160985e-03,4.31362987e-01,5
3.04017998e-02,-4.27065007e-02,-5.39160985e-03,4.31362987e-01,5
4.08499017e-02,-6.63952976e-02,-9.68143996e-03,4.30979013e-01,5
4.08499017e-02,-6.63952976e-02,-9.68143996e-03,4.30979013e-01,5
1.19544998e-01,-2.08303005e-01,-3.78137007e-02,4.13749993e-01,5
1.19544998e-01,-2.08303005e-01,-3.78137007e-02,4.13749993e-01,5
1.12815998e-01,-1.84395000e-01,-2.71442998e-02,4.16895986e-01,5
1.12815998e-01,-1.84395000e-01,-2.71442998e-02,4.16895986e-01,5
1.24733001e-01,-2.08684996e-01,-3.32694016e-02,4.15598989e-01,5
1.24733001e-01,-2.08684996e-01,-3.32694016e-02,4.15598989e-01,5
1.20334998e-01,-2.34644994e-01,-3.28820013e-02,4.15565014e-01,5
1.20334998e-01,-2.34644994e-01,-3.28820013e-02,4.15565014e-01,5
1.32917002e-01,-2.64865994e-01,-4.08691987e-02,4.16437000e-01,5
1.32917002e-01,-2.64865994e-01,-4.08691987e-02,4.16437000e-01,5
1.26674995e-01,-2.41872996e-01,-3.49601991e-02,4.17064995e-01,5
1.26674995e-01,-2.41872996e-01,-3.49601991e-02,4.17064995e-01,5
1.61984995e-01,-3.16325009e-01,-7.82314017e-02,4.22951013e-01,5
1.61984995e-01,-3.16325009e-01,-7.82314017e-02,4.22951013e-01,5
1.42474994e-01,-2.89364994e-01,-6.24803007e-02,4.23254997e-01,5
1.42474994e-01,-2.89364994e-01,-6.24803007e-02,4.23254997e-01,5
1.50158003e-01,-3.04123998e-01,-6.89530969e-02,4.23083007e-01,5
1.50158003e-01,-3.04123998e-01,-6.89530969e-02,4.23083007e-01,5
1.67151004e-01,-3.28440011e-01,-8.08928981e-02,4.22589988e-01,5
1.67151004e-01,-3.28440011e-01,-8.08928981e-02,4.22589988e-01,5
1.88113991e-02,-7.67925987e-03,-7.44502014e-03,4.23608005e-01,5
1.88113991e-02,-7.67925987e-03,-7.44502014e-03,4.23608005e-01,5
1.88113991e-02,-7.67925987e-03,-7.44502014e-03,4.23608005e-01,5
3.11524998e-02,-1.54801002e-02,-1.72092002e-02,4.23146009e-01,5
3.21421996e-02,-2.58633997e-02,-2.53359005e-02,4.24098998e-01,5
2.39656996e-02,-2.66175997e-02,-2.46850997e-02,4.24369991e-01,5
3.10931001e-02,-2.85374001e-02,-2.57661007e-02,4.24196988e-01,5
3.10931001e-02,-2.85374001e-02,-2.57661007e-02,4.24196988e-01,5
7.12336972e-02,-8.40165019e-02,-5.28394990e-02,4.22028989e-01,5
7.12336972e-02,-8.40165019e-02,-5.28394990e-02,4.22028989e-01,5
7.12336972e-02,-8.40165019e-02,-5.28394990e-02,4.22028989e-01,5
7.12336972e-02,-8.40165019e-02,-5.28394990e-02,4.22028989e-01,5
7.12336972e-02,-8.40165019e-02,-5.28394990e-02,4.22028989e-01,5
4.12448011e-02,-2.60393005e-02,-2.57192999e-02,4.21970010e-01,5
4.12448011e-02,-2.60393005e-02,-2.57192999e-02,4.21970010e-01,5
4.12448011e-02,-2.60393005e-02,-2.57192999e-02,4.21970010e-01,5
7.94520006e-02,-8.41782019e-02,-5.14065996e-02,4.19833004e-01,5
7.94520006e-02,-8.41782019e-02,-5.14065996e-02,4.19833004e-01,5
4.29686010e-02,-3.70554999e-02,-3.20969000e-02,4.23711002e-01,5
4.29686010e-02,-3.70554999e-02,-3.20969000e-02,4.23711002e-01,5
4.29686010e-02,-3.70554999e-02,-3.20969000e-02,4.23711002e-01,5
8.76656994e-02,-1.17050998e-01,-5.93223013e-02,4.20271009e-01,5
