point_id,s_m,distance_from_inlet_mm,radius_nominal_m,pressure_absolute_Pa,pressure_gauge_Pa,pressure_gauge_mmHg,flow_m3_s,flow_mL_s,area_m2,velocity_m_s
10,0.004055276454345412,4.055276454345412,0.000974836307942407,100117.1053376405,117.1053376405325,0.8783622688169813,1.021325225408042e-06,1.021325225408042,2.988096493349062e-06,0.3417979398681018
11,0.004460804099779954,4.460804099779954,0.0009939387575627315,100117.8695845284,117.8695845283655,0.8840945919019794,1.021347716466996e-06,1.021347716466996,3.106368440189595e-06,0.3287915571513135
12,0.004866331745214496,4.866331745214496,0.001002363634511581,100116.0609185236,116.0609185236099,0.870528481189367,1.021349254041744e-06,1.021349254041744,3.159209520097781e-06,0.3232926615386762
13,0.005271859390649038,5.271859390649038,0.001009066832944164,100113.9140785786,113.9140785786149,0.8544258573221176,1.021349339456502e-06,1.021349339456503,3.201553020599047e-06,0.3190168436862992
14,0.00567738703608358,5.677387036083579,0.001008639564453851,100110.2652418031,110.2652418031066,0.8270573307181779,1.021349664303979e-06,1.021349664303979,3.198754829286015e-06,0.3192960132566058
15,0.006082914681518121,6.082914681518122,0.000965613205172687,100095.8967592912,95.89675929122313,0.7192848486701281,1.021334209091662e-06,1.021334209091662,2.931356000894643e-06,0.3484169813803692
16,0.006488442326952663,6.488442326952663,0.0009635971250844095,100091.1408701246,91.1408701245673,0.683612746246506,1.021345584772902e-06,1.021345584772902,2.91902408247016e-06,0.3498928258260168
17,0.006893969972387205,6.893969972387206,0.001004698590754906,100097.0498220086,97.04982200860104,0.7279335303180411,1.021334568137651e-06,1.021334568137651,3.173492767663091e-06,0.3218329591401964
18,0.007299497617821744,7.299497617821744,0.000983346943701225,100088.332963889,88.33296388898452,0.6625517174206246,1.021340406963879e-06,1.021340406963879,3.039842541999502e-06,0.3359846416215194
19,0.007705025263256286,7.705025263256285,0.000910639289640175,100061.5786488322,61.57864883221919,0.4618778510761163,1.021285314045815e-06,1.021285314045815,2.60641275443331e-06,0.3918356033299504
20,0.008110552908690827,8.110552908690828,0.0008861849269202165,100046.6180477889,46.61804778889928,0.3496641147935451,1.021316933934678e-06,1.021316933934678,2.468029928553617e-06,0.413818698973595
21,0.008516080554125369,8.51608055412537,0.000926666942027879,100055.8237621363,55.82376213627867,0.4187126509505042,1.021310235706393e-06,1.021310235706393,2.698851717227877e-06,0.3784239902103511
22,0.008921608199559911,8.921608199559911,0.000966721710491089,100062.9270719221,62.92707192213857,0.4719918560262788,1.021310658576683e-06,1.021310658576683,2.937363940900038e-06,0.3476963288261011
23,0.00932713584499445,9.32713584499445,0.0009848569081098129,100063.4562661561,63.45626615606307,0.475961139214562,1.021317571784234e-06,1.021317571784234,3.048616595902134e-06,0.3350101725664064
24,0.009732663490428992,9.732663490428992,0.000961989085343059,100053.4339971594,53.43399715935811,0.4007879394953299,1.021315589767281e-06,1.021315589767281,2.908467331832108e-06,0.3511525052033664
25,0.01013819113586353,10.13819113586353,0.0009017432889312236,100028.7767764513,28.77677645129734,0.2158435743602854,1.021279983751198e-06,1.021279983751198,2.555109032839523e-06,0.3997011363347986
26,0.01054371878129808,10.54371878129808,0.000920137021680123,100030.0658436474,30.06584364743321,0.2255123734933452,1.021302868822387e-06,1.021302868822387,2.660435949453706e-06,0.3838855316784814
27,0.01094924642673262,10.94924642673262,0.0009992999059391149,100047.0570496549,47.05704965491896,0.3529568995873142,1.021280036134407e-06,1.021280036134407,3.138302674074025e-06,0.3254243271925774
28,0.01135477407216716,11.35477407216716,0.001020771140725948,100048.1711589896,48.17115898960037,0.361313406836581,1.021309566642508e-06,1.021309566642508,3.274639742930697e-06,0.3118845573610262
29,0.0117603017176017,11.7603017176017,0.0009686238731455825,100032.1058956242,32.10589562423411,0.2408140217269026,1.021288393926867e-06,1.021288393926867,2.948253205018754e-06,0.3464045734962218
30,0.01216582936303624,12.16582936303624,0.0008508973528290246,99981.45459930637,-18.54540069363429,-0.1391019449462096,1.021099958308961e-06,1.021099958308961,2.274279357318749e-06,0.4489773673545223
31,0.01257135700847078,12.57135700847078,0.0007483773859150756,99898.49915259016,-101.5008474098431,-0.7613189664456238,1.021011165774772e-06,1.021011165774772,1.758168568815484e-06,0.5807242741938496
32,0.01297688465390532,12.97688465390532,0.0007257603346606355,99863.09707286177,-136.9029271382315,-1.026856402207253,1.021117075944106e-06,1.021117075944106,1.653066384161984e-06,0.6177108711382648
33,0.01338241229933986,13.38241229933986,0.0007807633071585934,99902.20616353546,-97.79383646453789,-0.7335140976834276,1.021095372240495e-06,1.021095372240495,1.913683310393525e-06,0.5335759406498318
34,0.0137879399447744,13.7879399447744,0.000867853451618963,99945.08456923185,-54.9154307681456,-0.4118996053846388,1.02108375096712e-06,1.02108375096712,2.365177688029071e-06,0.4317154504882634
35,0.01419346759020895,14.19346759020894,0.0009243490317366241,99961.22162811375,-38.77837188624835,-0.2908617096138613,1.021115873537607e-06,1.021115873537607,2.683462530293536e-06,0.3805217557869894
36,0.01459899523564349,14.59899523564349,0.0009961562108271899,99976.29466067092,-23.70533932908438,-0.1778046676239982,1.021113083234021e-06,1.021113083234021,3.116933596434305e-06,0.3276018085391824
37,0.01500452288107803,15.00452288107803,0.001093661081916663,99990.32956233319,-9.67043766680581,-0.07253424771757587,1.021114252579375e-06,1.021114252579375,3.757369358947634e-06,0.2717630754569289
38,0.01541005052651257,15.41005052651257,0.001172188880262394,99997.36427147414,-2.635728525856393,-0.01976958979498769,1.021136957494363e-06,1.021136957494363,4.316547079057446e-06,0.2365633778107305
39,0.01581557817194711,15.81557817194711,0.001226691349973838,100000.4462304711,0.4462304710759781,0.003347003790661579,1.021150788881988e-06,1.021150788881988,4.727395439117002e-06,0.2160070597082764
40,0.01622110581738165,16.22110581738166,0.001241086848940264,100000,0,0,1.021160424899922e-06,1.021160424899922,4.838984378025159e-06,0.2110278407879133
