point_id,s_m,distance_from_inlet_mm,radius_nominal_m,pressure_absolute_Pa,pressure_gauge_Pa,pressure_gauge_mmHg,flow_m3_s,flow_mL_s,area_m2,velocity_m_s
18,0.01615171954035757,16.15171954035757,0.00126423257519591,100268.9704296806,268.9704296806158,2.017444137210462,1.038467958448273e-06,1.038467958448273,5.031291549029141e-06,0.2064018690400846
19,0.01704903729259966,17.04903729259966,0.001301256856433919,100268.48870304,268.4887030399987,2.013830890252404,1.038493225941754e-06,1.038493225941754,5.330280030093902e-06,0.194829022443479
20,0.01794635504484175,17.94635504484175,0.001332713786559838,100267.6912083686,267.6912083686329,2.007849188281991,1.038499541224536e-06,1.038499541224536,5.591072834336382e-06,0.1857424495520699
21,0.01884367279708384,18.84367279708384,0.001287045515974498,100262.0798983466,262.0798983466375,1.965760901776343,1.038458624547701e-06,1.038458624547701,5.214238857117105e-06,0.1991582434510856
22,0.01974099054932592,19.74099054932593,0.001190388737435447,100248.9376073132,248.9376073131571,1.867185612193424,1.038177276079242e-06,1.038177276079242,4.46003187386425e-06,0.2327735182807129
23,0.02063830830156801,20.63830830156801,0.001181530534744288,100244.8535164276,244.8535164276254,1.836552411277494,1.038411081305633e-06,1.038411081305633,4.393766298607636e-06,0.2363373579683853
24,0.0215356260538101,21.5356260538101,0.001138797406218832,100235.4192244942,235.4192244941514,1.765789402226575,1.038353575692065e-06,1.038353575692065,4.081401231360919e-06,0.2544110608513589
25,0.02243294380605219,22.43294380605219,0.001117770224270816,100228.1037281115,228.1037281115132,1.710918666787505,1.038390364662579e-06,1.038390364662579,3.931856131034516e-06,0.2640967457588035
26,0.02333026155829427,23.33026155829427,0.001037018196794874,100206.7911513106,206.79115131055,1.551061194101728,1.038099825744207e-06,1.038099825744207,3.383731828976207e-06,0.3067914153602737
27,0.02422757931053636,24.22757931053636,0.000997659302381668,100191.3119602107,191.3119602106744,1.434957712502334,1.038248183660708e-06,1.038248183660708,3.13139110263727e-06,0.331561343550383
28,0.02512489706277845,25.12489706277845,0.001015484069379475,100187.9928957896,187.9928957896336,1.410062681977218,1.038287660207578e-06,1.038287660207578,3.244204528348994e-06,0.320043853455149
29,0.02602221481502053,26.02221481502053,0.000950839572344457,100161.0401683221,161.0401683220553,1.207900600160771,1.038071511897962e-06,1.038071511897962,2.84373261292976e-06,0.3650383936180818
30,0.02691953256726262,26.91953256726262,0.0009898168761558095,100162.7393267814,162.7393267813604,1.220645336732696,1.038170310979643e-06,1.038170310979643,3.081693916477368e-06,0.3368830282278997
31,0.02781685031950471,27.81685031950471,0.0008876042441058525,100112.448450816,112.4484508160094,0.8434327450290218,1.037481085613636e-06,1.037481085613636,2.477164279192567e-06,0.4188180817966554
32,0.0287141680717468,28.7141680717468,0.0009738498056333095,100127.9733721487,127.9733721487137,0.959879231583358,1.037711632115207e-06,1.037711632115207,2.982294841326773e-06,0.3479574535511099
33,0.02961148582398889,29.61148582398889,0.0009317119914537065,100106.1929761738,106.1929761737993,0.7965128265183472,1.037884649087706e-06,1.037884649087706,2.729348995389604e-06,0.3802682452770739
34,0.03050880357623097,30.50880357623097,0.0009841975435574571,100110.823769891,110.8237698909797,0.8312466359056849,1.037846506816327e-06,1.037846506816327,3.04561730855731e-06,0.3407672395085277
35,0.03140612132847306,31.40612132847306,0.0009732787306706845,100100.1009222312,100.1009222311695,0.7508186640607037,1.037941139758611e-06,1.037941139758611,2.97817580191118e-06,0.3485157748446376
36,0.03230343908071515,32.30343908071514,0.0007392709867803765,99890.23371217921,-109.7662878207921,-0.8233148680706905,1.030628890405424e-06,1.030628890405424,1.715535049976765e-06,0.6007625246172876
37,0.03320075683295724,33.20075683295724,0.000813364555746495,99946.77253586749,-53.2274641325057,-0.3992388143938885,1.033971022115692e-06,1.033971022115692,2.077528409698845e-06,0.4976929279008181
38,0.03409807458519933,34.09807458519933,0.0009575755933789335,99980.53967035047,-19.46032964953338,-0.1459644764900469,1.033835760692094e-06,1.033835760692094,2.880266161087682e-06,0.3589376177556822
39,0.03499539233744141,34.99539233744141,0.001157187219375695,99995.11329416413,-4.886705835873727,-0.03665330813711414,1.034370778879079e-06,1.034370778879079,4.206696815836528e-06,0.2458866980121187
40,0.0358927100896835,35.8927100896835,0.0012410870647577,100000,0,0,1.035195534210792e-06,1.035195534210792,4.838986060961793e-06,0.2139281909825368
